"order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","customer_name","customer_segment","product_name","product_category","product_subcategory","product_manufacturer"
"CA-2018-116946","765","2018-12-19 00:00:00","Parker","Colorado","West","United States","80134","2018-12-23 00:00:00","Standard Class","6222","1220","5","0.2","4","0.3","13","Tony Sayre","Consumer","OIC Stacking Trays","Furniture","Furnishings","OIC"
"CA-2018-116946","765","2018-12-19 00:00:00","Parker","Colorado","West","United States","80134","2018-12-23 00:00:00","Standard Class","6223","1554","2","0.2","-18","-0.23","78","Tony Sayre","Consumer","Tennsco Industrial Shelving","Office Supplies","Storage","Tennsco"
"CA-2018-116946","765","2018-12-19 00:00:00","Parker","Colorado","West","United States","80134","2018-12-23 00:00:00","Standard Class","6224","1189","7","0.7","-184","-1.8","102","Tony Sayre","Consumer","O'Sullivan 2-Shelf Heavy-Duty Bookcases","Furniture","Bookcases","O'Sullivan"
"CA-2018-116953","728","2018-04-24 00:00:00","Mesa","Arizona","West","United States","85204","2018-04-25 00:00:00","First Class","6225","157","10","0.2","35","0.06","552","Susan Vittorini","Consumer","AT&T 841000 Phone","Technology","Phones","AT&T"
"CA-2018-116988","601","2018-06-27 00:00:00","Seattle","Washington","West","United States","98105","2018-06-29 00:00:00","Second Class","6226","1797","3","0","9","0.48","19","Pauline Webber","Corporate","Xerox 1997","Office Supplies","Paper","Xerox"
"CA-2018-116988","601","2018-06-27 00:00:00","Seattle","Washington","West","United States","98105","2018-06-29 00:00:00","Second Class","6227","627","3","0","40","0.32","126","Pauline Webber","Corporate","Executive Impressions Supervisor Wall Clock","Furniture","Furnishings","Executive Impressions"
"CA-2018-116988","601","2018-06-27 00:00:00","Seattle","Washington","West","United States","98105","2018-06-29 00:00:00","Second Class","6228","1024","5","0","245","0.19","1287","Pauline Webber","Corporate","Logitech P710e Mobile Speakerphone","Technology","Accessories","Logitech"
"CA-2018-117009","84","2018-09-22 00:00:00","Santa Ana","California","West","United States","92704","2018-09-28 00:00:00","Standard Class","6229","671","2","0","6","0.28","22","Berenike Kampe","Consumer","Fiskars Softgrip Scissors","Office Supplies","Supplies","Fiskars"
"CA-2018-117023","396","2018-08-07 00:00:00","Long Beach","New York","East","United States","11561","2018-08-12 00:00:00","Standard Class","6230","1326","2","0","5","0.47","12","Joni Wasserman","Consumer","Quartet Omega Colored Chalk, 12/Pack","Office Supplies","Art","Quartet"
"CA-2018-117023","396","2018-08-07 00:00:00","Long Beach","New York","East","United States","11561","2018-08-12 00:00:00","Standard Class","6231","1508","10","0","26","0.25","105","Joni Wasserman","Consumer","Staples in misc. colors","Office Supplies","Art","Staples in misc. colors"
"CA-2018-117044","327","2018-09-11 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-13 00:00:00","Second Class","6232","51","4","0.2","3","0.31","11","Helen Andreada","Consumer","Acco Hot Clips Clips to Go","Office Supplies","Fasteners","Acco"
"CA-2018-117044","327","2018-09-11 00:00:00","Chicago","Illinois","Central","United States","60623","2018-09-13 00:00:00","Second Class","6233","1721","6","0.2","6","0.31","21","Helen Andreada","Consumer","Xerox 1927","Office Supplies","Paper","Xerox"
"CA-2018-117079","379","2018-10-23 00:00:00","Jacksonville","Florida","South","United States","32216","2018-10-27 00:00:00","Standard Class","6234","1653","3","0.2","108","0.13","864","Jocasta Rupert","Consumer","Wilson SignalBoost 841262 DB PRO Amplifier Kit","Technology","Phones","Other"
"CA-2018-117114","182","2018-10-31 00:00:00","Chicago","Illinois","Central","United States","60610","2018-11-05 00:00:00","Standard Class","6235","2","3","0.2","3","0.33","10","Craig Yedwab","Corporate","#10 Gummed Flap White Envelopes, 100/Box","Office Supplies","Envelopes","Other"
"CA-2018-117114","182","2018-10-31 00:00:00","Chicago","Illinois","Central","United States","60610","2018-11-05 00:00:00","Standard Class","6236","451","4","0.2","38","0.08","509","Craig Yedwab","Corporate","ClearOne Communications CHAT 70 OC Speaker Phone","Technology","Phones","ClearOne"
"CA-2018-117128","72","2018-12-05 00:00:00","New York City","New York","East","United States","10024","2018-12-08 00:00:00","Second Class","6237","231","3","0","5","0.47","11","Bart Folk","Consumer","Avery 52","Office Supplies","Labels","Avery"
"CA-2018-117128","72","2018-12-05 00:00:00","New York City","New York","East","United States","10024","2018-12-08 00:00:00","Second Class","6238","1531","6","0","10","0.46","22","Bart Folk","Consumer","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","Office Supplies","Paper","Other"
"CA-2018-117156","736","2018-03-21 00:00:00","Reading","Pennsylvania","East","United States","19601","2018-03-23 00:00:00","Second Class","6239","456","3","0.2","3","0.33","9","Ted Butterfield","Consumer","Colored Envelopes","Office Supplies","Envelopes","Other"
"CA-2018-117198","69","2018-08-31 00:00:00","Monroe","Louisiana","South","United States","71203","2018-09-05 00:00:00","Standard Class","6240","1278","2","0","218","0.33","660","Barry Gonzalez","Consumer","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Technology","Accessories","Plantronics"
"CA-2018-117212","102","2018-02-26 00:00:00","Los Angeles","California","West","United States","90036","2018-02-28 00:00:00","Second Class","6241","1718","4","0","11","0.49","23","Bradley Talbott","Home Office","Xerox 1924","Office Supplies","Paper","Xerox"
"CA-2018-117212","102","2018-02-26 00:00:00","Los Angeles","California","West","United States","90036","2018-02-28 00:00:00","Second Class","6242","950","4","0","22","0.27","82","Bradley Talbott","Home Office","Kensington 6 Outlet Guardian Standard Surge Protector","Office Supplies","Appliances","Kensington"
"CA-2018-117212","102","2018-02-26 00:00:00","Los Angeles","California","West","United States","90036","2018-02-28 00:00:00","Second Class","6243","1700","4","0","110","0.49","224","Bradley Talbott","Home Office","Xerox 1908","Office Supplies","Paper","Xerox"
"CA-2018-117212","102","2018-02-26 00:00:00","Los Angeles","California","West","United States","90036","2018-02-28 00:00:00","Second Class","6244","1577","8","0.2","67","0.08","890","Bradley Talbott","Home Office","Toshiba IPT2010-SD IP Telephone","Technology","Phones","Other"
"CA-2018-117212","102","2018-02-26 00:00:00","Los Angeles","California","West","United States","90036","2018-02-28 00:00:00","Second Class","6245","786","3","0.2","89","0.1","892","Bradley Talbott","Home Office","GuestStacker Chair with Chrome Finish Legs","Furniture","Chairs","Other"
"CA-2018-117240","155","2018-07-23 00:00:00","New York City","New York","East","United States","10009","2018-07-28 00:00:00","Standard Class","6246","135","3","0.2","4","0.33","13","Christine Phan","Corporate","Angle-D Ring Binders","Office Supplies","Binders","Angle-D"
"CA-2018-117261","748","2018-09-04 00:00:00","Los Angeles","California","West","United States","90032","2018-09-10 00:00:00","Standard Class","6247","1361","4","0","1","0.01","54","Tiffany House","Corporate","Rogers Jumbo File, Granite","Office Supplies","Storage","Rogers"
"CA-2018-117324","367","2018-12-08 00:00:00","Madison","Wisconsin","Central","United States","53711","2018-12-13 00:00:00","Standard Class","6248","93","4","0","13","0.46","28","Jeremy Pistek","Consumer","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies","Paper","Adams"
"CA-2018-117324","367","2018-12-08 00:00:00","Madison","Wisconsin","Central","United States","53711","2018-12-13 00:00:00","Standard Class","6249","179","2","0","28","0.46","61","Jeremy Pistek","Consumer","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Office Supplies","Labels","Avery"
"CA-2018-117324","367","2018-12-08 00:00:00","Madison","Wisconsin","Central","United States","53711","2018-12-13 00:00:00","Standard Class","6250","1005","3","0","32","0.18","178","Jeremy Pistek","Consumer","Logitech G105 Gaming Keyboard","Technology","Accessories","Logitech"
"CA-2018-117324","367","2018-12-08 00:00:00","Madison","Wisconsin","Central","United States","53711","2018-12-13 00:00:00","Standard Class","6251","1429","4","0","41","0.09","460","Jeremy Pistek","Consumer","Sauder Camden County Collection Libraries, Planked Cherry Finish","Furniture","Bookcases","Sauder"
"CA-2018-117324","367","2018-12-08 00:00:00","Madison","Wisconsin","Central","United States","53711","2018-12-13 00:00:00","Standard Class","6252","865","3","0","305","0.28","1090","Jeremy Pistek","Consumer","Hoover WindTunnel Plus Canister Vacuum","Office Supplies","Appliances","Hoover"
"CA-2018-117394","527","2018-09-04 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2018-09-10 00:00:00","Standard Class","6253","969","4","0.2","-1","-0.08","19","Michael Moore","Consumer","Kingston Digital DataTraveler 8GB USB 2.0","Technology","Accessories","Kingston"
"CA-2018-117401","596","2018-05-18 00:00:00","Springfield","Missouri","Central","United States","65807","2018-05-22 00:00:00","Second Class","6254","1598","7","0","21","0.48","43","Paul Prost","Home Office","Universal Recycled Hanging Pressboard Report Binders, Letter Size","Office Supplies","Binders","Universal"
"CA-2018-117401","596","2018-05-18 00:00:00","Springfield","Missouri","Central","United States","65807","2018-05-22 00:00:00","Second Class","6255","1106","5","0","2","0.02","115","Paul Prost","Home Office","Motorola HK250 Universal Bluetooth Headset","Technology","Phones","Motorola"
"CA-2018-117401","596","2018-05-18 00:00:00","Springfield","Missouri","Central","United States","65807","2018-05-22 00:00:00","Second Class","6256","171","7","0","198","0.28","707","Paul Prost","Home Office","Avanti 1.7 Cu. Ft. Refrigerator","Office Supplies","Appliances","Avanti"
"CA-2018-117422","282","2018-10-21 00:00:00","Lakewood","Ohio","East","United States","44107","2018-10-25 00:00:00","Standard Class","6257","1366","1","0.2","1","0.34","4","Frank Carlisle","Home Office","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","Office Supplies","Paper","Other"
"CA-2018-117422","282","2018-10-21 00:00:00","Lakewood","Ohio","East","United States","44107","2018-10-25 00:00:00","Standard Class","6258","1459","4","0.7","-5","-0.8","6","Frank Carlisle","Home Office","SlimView Poly Binder, 3/8""","Office Supplies","Binders","Other"
"CA-2018-117422","282","2018-10-21 00:00:00","Lakewood","Ohio","East","United States","44107","2018-10-25 00:00:00","Standard Class","6259","171","2","0.2","16","0.1","162","Frank Carlisle","Home Office","Avanti 1.7 Cu. Ft. Refrigerator","Office Supplies","Appliances","Avanti"
"CA-2018-117436","474","2018-06-08 00:00:00","Norwich","Connecticut","East","United States","6360","2018-06-14 00:00:00","Standard Class","6260","1645","2","0","5","0.49","10","Liz Willingham","Consumer","Wilson Jones Impact Binders","Office Supplies","Binders","Wilson Jones"
"CA-2018-117443","359","2018-12-23 00:00:00","Rockford","Illinois","Central","United States","61107","2018-12-25 00:00:00","Second Class","6261","1646","4","0.8","-22","-1.6","14","Jennifer Braxton","Corporate","Wilson Jones International Size A4 Ring Binders","Office Supplies","Binders","Wilson Jones"
"CA-2018-117443","359","2018-12-23 00:00:00","Rockford","Illinois","Central","United States","61107","2018-12-25 00:00:00","Second Class","6262","1736","4","0.2","64","0.36","176","Jennifer Braxton","Corporate","Xerox 1940","Office Supplies","Paper","Xerox"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6263","1663","1","0","5","0.48","10","Keith Herrera","Consumer","Wirebound Service Call Books, 5 1/2"" x 4""","Office Supplies","Paper","Wirebound"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6264","1655","5","0","13","0.49","27","Keith Herrera","Consumer","Wirebound Message Book, 4 per Page","Office Supplies","Paper","Wirebound"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6265","1442","9","0","14","0.48","28","Keith Herrera","Consumer","Self-Adhesive Removable Labels","Office Supplies","Labels","Other"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6266","1700","1","0","27","0.49","56","Keith Herrera","Consumer","Xerox 1908","Office Supplies","Paper","Xerox"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6267","1180","2","0.2","-18","-0.16","114","Keith Herrera","Consumer","Novimex High-Tech Fabric Mesh Task Chair","Furniture","Chairs","Novimex"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6268","1469","5","0","38","0.21","180","Keith Herrera","Consumer","Sony 64GB Class 10 Micro SDHC R40 Memory Card","Technology","Accessories","Sony"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6269","318","7","0.2","-113","-0.11","1004","Keith Herrera","Consumer","Bevis Round Conference Table Top, X-Base","Furniture","Tables","Bevis"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6270","1453","3","0.2","435","0.36","1200","Keith Herrera","Consumer","Sharp AL-1530CS Digital Copier","Technology","Copiers","Sharp"
"CA-2018-117457","433","2018-12-08 00:00:00","San Francisco","California","West","United States","94110","2018-12-12 00:00:00","Standard Class","6271","1191","13","0.15","31","0.02","1337","Keith Herrera","Consumer","O'Sullivan 4-Shelf Bookcase in Odessa Pine","Furniture","Bookcases","O'Sullivan"
"CA-2018-117485","88","2018-09-23 00:00:00","Tulsa","Oklahoma","Central","United States","74133","2018-09-29 00:00:00","Standard Class","6272","922","4","0","102","0.35","292","Bill Donatelli","Consumer","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB","Technology","Accessories","Imation"
"CA-2018-117513","93","2018-03-03 00:00:00","Los Angeles","California","West","United States","90004","2018-03-08 00:00:00","Standard Class","6273","980","7","0.2","-15","-0.04","400","Bill Tyler","Corporate","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","Furniture","Tables","Lesro"
"CA-2018-117632","144","2018-05-12 00:00:00","San Francisco","California","West","United States","94122","2018-05-18 00:00:00","Standard Class","6274","858","1","0","2","0.27","8","Charles Sheldon","Corporate","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Office Supplies","Appliances","Hoover"
"CA-2018-117632","144","2018-05-12 00:00:00","San Francisco","California","West","United States","94122","2018-05-18 00:00:00","Standard Class","6275","536","4","0.2","6","0.34","19","Charles Sheldon","Corporate","DXL Angle-View Binders with Locking Rings, Black","Office Supplies","Binders","DXL"
